entry_id,kanji,kanji_info,reading,reading_nokanji,reading_info,pos,field,misc,dialect,gloss,sense_text,japanese_sentence,english_sentence
1001000,,,ウダウダ,f,,"adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,dawdling,,,
1001000,,,ウダウダ,f,,"adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,idling away the time,,,
1000800,,,いじらしい,f,,adjective (keiyoushi),,,,touching,,,
1000800,,,いじらしい,f,,adjective (keiyoushi),,,,pathetic,,,
1000800,,,いじらしい,f,,adjective (keiyoushi),,,,pitiful,,,
1000440,彼の人,,あのひと,f,,pronoun,,,,that person,あの人,冗談じゃないよ。あの人は私同様医者なんかじゃないよ。,You can't be serious! He's no more a doctor than I am.
1000440,彼の人,,あのひと,f,,pronoun,,,,she,あの人,冗談じゃないよ。あの人は私同様医者なんかじゃないよ。,You can't be serious! He's no more a doctor than I am.
1000440,彼の人,,あのひと,f,,pronoun,,,,he,あの人,冗談じゃないよ。あの人は私同様医者なんかじゃないよ。,You can't be serious! He's no more a doctor than I am.
1000440,あの人,,あのひと,f,,pronoun,,,,that person,あの人,冗談じゃないよ。あの人は私同様医者なんかじゃないよ。,You can't be serious! He's no more a doctor than I am.
1000440,あの人,,あのひと,f,,pronoun,,,,she,あの人,冗談じゃないよ。あの人は私同様医者なんかじゃないよ。,You can't be serious! He's no more a doctor than I am.
1000440,あの人,,あのひと,f,,pronoun,,,,he,あの人,冗談じゃないよ。あの人は私同様医者なんかじゃないよ。,You can't be serious! He's no more a doctor than I am.
1000970,,,ウジャウジャ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,slowly,,,
1000970,,,ウジャウジャ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,tediously,,,
1000970,,,うじゃうじゃ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,slowly,,,
1000970,,,うじゃうじゃ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,tediously,,,
1000300,配う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to garnish,,,
1000300,配う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to dress,,,
1000300,配う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to decorate,,,
1000300,配う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to arrange,,,
1000300,遇う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to garnish,,,
1000300,遇う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to dress,,,
1000300,遇う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to decorate,,,
1000300,遇う,,あしらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to arrange,,,
1000090,〇,,まる,f,,noun (common) (futsuumeishi),,,,handakuten (diacritic),,,
1000090,○,,まる,f,,noun (common) (futsuumeishi),,,,handakuten (diacritic),,,
1001000,,,うだうだ,f,,"adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,talking nonsense,,,
1001000,,,うだうだ,f,,"adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,going on and on (about inconsequential things),,,
1001000,,,ウダウダ,f,,"adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,talking nonsense,,,
1001000,,,ウダウダ,f,,"adverb (fukushi), noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,going on and on (about inconsequential things),,,
1000630,如何わしい,,いかがわしい,f,,adjective (keiyoushi),,word usually written using kana alone,,unreliable,いかがわしい,あの宗教団体はかなりいかがわしい教義にとりつかれている。,That religious cult has got some pretty off the wall ideas.
1000630,如何わしい,,いかがわしい,f,,adjective (keiyoushi),,word usually written using kana alone,,dubious,いかがわしい,あの宗教団体はかなりいかがわしい教義にとりつかれている。,That religious cult has got some pretty off the wall ideas.
1000630,如何わしい,,いかがわしい,f,,adjective (keiyoushi),,word usually written using kana alone,,suspicious,いかがわしい,あの宗教団体はかなりいかがわしい教義にとりつかれている。,That religious cult has got some pretty off the wall ideas.
1000730,行けない,search-only kanji form,いけない,f,,"expressions (phrases, clauses, etc.), adjective (keiyoushi)",,word usually written using kana alone,,unable to drink (alcohol),,,
1000225,白地,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,flagrant,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,白地,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,blatant,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,白地,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,unabashed,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,白地,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,straightforward,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,白地,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,direct,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,白地,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,open,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,白地,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,candid,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,白地,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,frank,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,白地,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,plain,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,偸閑,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,flagrant,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,偸閑,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,blatant,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,偸閑,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,unabashed,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,偸閑,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,straightforward,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,偸閑,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,direct,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,偸閑,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,open,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,偸閑,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,candid,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,偸閑,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,frank,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,偸閑,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,plain,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,明白,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,flagrant,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,明白,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,blatant,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,明白,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,unabashed,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,明白,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,straightforward,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,明白,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,direct,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,明白,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,open,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,明白,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,candid,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,明白,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,frank,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000225,明白,"ateji (phonetic) reading, rarely-used kanji form",あからさま,f,,"adjectival nouns or quasi-adjectives (keiyodoshi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,plain,あからさまに,あからさまに言えば彼は嫌いだ。,"Frankly, I don't like him."
1000440,彼の人,,あのひと,f,,pronoun,,archaic,,you,,,
1000440,あの人,,あのひと,f,,pronoun,,archaic,,you,,,
1001050,畝り,rarely-used kanji form,うねり,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,meandering,,,
1001050,畝り,rarely-used kanji form,うねり,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,winding,,,
1001050,畝り,rarely-used kanji form,うねり,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,undulation,,,
1000890,嘶き,,いななき,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,bray,,,
1000890,嘶き,,いななき,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,whinny,,,
1000890,嘶き,,いななき,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,neigh,,,
1000920,,,いらっしゃい,f,,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,stay,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,いらっしゃい,f,,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,go,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,いらっしゃい,f,,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,come,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,いらしゃい,f,word containing irregular kana usage,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,stay,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,いらしゃい,f,word containing irregular kana usage,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,go,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1000920,,,いらしゃい,f,word containing irregular kana usage,interjection (kandoushi),,honorific or respectful (sonkeigo) language,,come,いらっしゃい,いるだけ持っていらっしゃい。,Please take with you as much as you need.
1001060,,,うろうろ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to be in a fidget,,,
1001060,,,うろうろ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to fuss,,,
1001060,,,うろうろ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to be restless,,,
1001060,,,ウロウロ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to be in a fidget,,,
1001060,,,ウロウロ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to fuss,,,
1001060,,,ウロウロ,f,,noun or participle which takes the aux. verb suru,,onomatopoeic or mimetic word,,to be restless,,,
1000310,馬酔木,,あせぶ,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,lily-of-the-valley,,,
1000310,馬酔木,,あせぶ,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,Japanese andromeda (Pieris japonica),,,
1000310,馬酔木,,アセビ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,,lily-of-the-valley,,,
1000310,馬酔木,,アセビ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,,Japanese andromeda (Pieris japonica),,,
1000310,馬酔木,,あせび,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,lily-of-the-valley,,,
1000310,馬酔木,,あせび,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,Japanese andromeda (Pieris japonica),,,
1000310,馬酔木,,あせぼ,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,lily-of-the-valley,,,
1000310,馬酔木,,あせぼ,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,Japanese andromeda (Pieris japonica),,,
1000310,馬酔木,,あしび,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,lily-of-the-valley,,,
1000310,馬酔木,,あしび,f,,noun (common) (futsuumeishi),,word usually written using kana alone,,Japanese andromeda (Pieris japonica),,,
1000860,何時もより,,いつもより,f,,adverb (fukushi),,word usually written using kana alone,,more than usual,いつもより,わたしはいつもより遅く床に就いた。,I went to bed later than usual.
1000510,,,あやふや,f,,adjectival nouns or quasi-adjectives (keiyodoshi),,onomatopoeic or mimetic word,,non-committal,あやふやな,あやふやな手つきで一枚の紙を動かした。,She fumbled with a piece of paper.
1000510,,,あやふや,f,,adjectival nouns or quasi-adjectives (keiyodoshi),,onomatopoeic or mimetic word,,doubtful,あやふやな,あやふやな手つきで一枚の紙を動かした。,She fumbled with a piece of paper.
1000510,,,あやふや,f,,adjectival nouns or quasi-adjectives (keiyodoshi),,onomatopoeic or mimetic word,,dubious,あやふやな,あやふやな手つきで一枚の紙を動かした。,She fumbled with a piece of paper.
1000510,,,あやふや,f,,adjectival nouns or quasi-adjectives (keiyodoshi),,onomatopoeic or mimetic word,,equivocal,あやふやな,あやふやな手つきで一枚の紙を動かした。,She fumbled with a piece of paper.
1000510,,,あやふや,f,,adjectival nouns or quasi-adjectives (keiyodoshi),,onomatopoeic or mimetic word,,ambiguous,あやふやな,あやふやな手つきで一枚の紙を動かした。,She fumbled with a piece of paper.
1000510,,,あやふや,f,,adjectival nouns or quasi-adjectives (keiyodoshi),,onomatopoeic or mimetic word,,vague,あやふやな,あやふやな手つきで一枚の紙を動かした。,She fumbled with a piece of paper.
1000510,,,あやふや,f,,adjectival nouns or quasi-adjectives (keiyodoshi),,onomatopoeic or mimetic word,,indefinite,あやふやな,あやふやな手つきで一枚の紙を動かした。,She fumbled with a piece of paper.
1000510,,,あやふや,f,,adjectival nouns or quasi-adjectives (keiyodoshi),,onomatopoeic or mimetic word,,uncertain,あやふやな,あやふやな手つきで一枚の紙を動かした。,She fumbled with a piece of paper.
1000360,,,あっさり,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,flatly (refuse),あっさり,彼はあっさり罪を白状した。,He confessed his crime frankly.
1000360,,,あっさり,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,quickly,あっさり,彼はあっさり罪を白状した。,He confessed his crime frankly.
1000360,,,あっさり,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,readily,あっさり,彼はあっさり罪を白状した。,He confessed his crime frankly.
1000360,,,あっさり,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,easily,あっさり,彼はあっさり罪を白状した。,He confessed his crime frankly.
1000360,,,アッサリ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,flatly (refuse),あっさり,彼はあっさり罪を白状した。,He confessed his crime frankly.
1000360,,,アッサリ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,quickly,あっさり,彼はあっさり罪を白状した。,He confessed his crime frankly.
1000360,,,アッサリ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,readily,あっさり,彼はあっさり罪を白状した。,He confessed his crime frankly.
1000360,,,アッサリ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,easily,あっさり,彼はあっさり罪を白状した。,He confessed his crime frankly.
1000780,,,いじける,f,,"Ichidan verb, intransitive verb",,,,to lose one's nerve,,,
1000780,,,いじける,f,,"Ichidan verb, intransitive verb",,,,to shrink,,,
1000780,,,いじける,f,,"Ichidan verb, intransitive verb",,,,to cower,,,
1000780,,,いじける,f,,"Ichidan verb, intransitive verb",,,,to grow timid,,,
1001060,,,うろうろ,f,,"adverb (fukushi), adverb taking the 'to' particle",,onomatopoeic or mimetic word,,without purpose,,,
1001060,,,うろうろ,f,,"adverb (fukushi), adverb taking the 'to' particle",,onomatopoeic or mimetic word,,aimlessly,,,
1001060,,,うろうろ,f,,"adverb (fukushi), adverb taking the 'to' particle",,onomatopoeic or mimetic word,,restlessly,,,
1001060,,,ウロウロ,f,,"adverb (fukushi), adverb taking the 'to' particle",,onomatopoeic or mimetic word,,without purpose,,,
1001060,,,ウロウロ,f,,"adverb (fukushi), adverb taking the 'to' particle",,onomatopoeic or mimetic word,,aimlessly,,,
1001060,,,ウロウロ,f,,"adverb (fukushi), adverb taking the 'to' particle",,onomatopoeic or mimetic word,,restlessly,,,
1000400,,,あっぷあっぷ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,,,floundering while nearly drowning,アップアップ,３日連続で徹夜してるから、もうアップアップだよ。,"After three straight late nights at work, I feel like I'm drowning in work.
                "
1000170,Ｔバック,,ティーバック,f,,noun (common) (futsuumeishi),,,,bikini thong,,,
1000170,Ｔバック,,ティーバック,f,,noun (common) (futsuumeishi),,,,T-back,,,
1000660,如何にも,,いかにも,f,,adverb (fukushi),,word usually written using kana alone,,terribly,,,
1000660,如何にも,,いかにも,f,,adverb (fukushi),,word usually written using kana alone,,totally,,,
1000660,如何にも,,いかにも,f,,adverb (fukushi),,word usually written using kana alone,,extremely,,,
1000660,如何にも,,いかにも,f,,adverb (fukushi),,word usually written using kana alone,,very,,,
1000480,阿呆陀羅,,アホンダラ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,Kansai-ben,airhead,,,
1000480,阿呆陀羅,,アホンダラ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,Kansai-ben,oaf,,,
1000480,阿呆陀羅,,アホンダラ,t,,noun (common) (futsuumeishi),,word usually written using kana alone,Kansai-ben,fool,,,
1000480,阿呆陀羅,,あほだら,f,,noun (common) (futsuumeishi),,word usually written using kana alone,Kansai-ben,airhead,,,
1000480,阿呆陀羅,,あほだら,f,,noun (common) (futsuumeishi),,word usually written using kana alone,Kansai-ben,oaf,,,
1000480,阿呆陀羅,,あほだら,f,,noun (common) (futsuumeishi),,word usually written using kana alone,Kansai-ben,fool,,,
1000480,阿呆陀羅,,あほんだら,f,,noun (common) (futsuumeishi),,word usually written using kana alone,Kansai-ben,airhead,,,
1000480,阿呆陀羅,,あほんだら,f,,noun (common) (futsuumeishi),,word usually written using kana alone,Kansai-ben,oaf,,,
1000480,阿呆陀羅,,あほんだら,f,,noun (common) (futsuumeishi),,word usually written using kana alone,Kansai-ben,fool,,,
1000580,彼れ,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,that time,あれ,そう言えば、あれから３０年以上も経つのね。,"Now that you mention it, it's been more than 30 years since then."
1000580,彼れ,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,then,あれ,そう言えば、あれから３０年以上も経つのね。,"Now that you mention it, it's been more than 30 years since then."
1000580,彼,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,that time,あれ,そう言えば、あれから３０年以上も経つのね。,"Now that you mention it, it's been more than 30 years since then."
1000580,彼,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,then,あれ,そう言えば、あれから３０年以上も経つのね。,"Now that you mention it, it's been more than 30 years since then."
1000580,彼れ,rarely-used kanji form,アレ,f,search-only kana form,pronoun,,word usually written using kana alone,,that time,あれ,そう言えば、あれから３０年以上も経つのね。,"Now that you mention it, it's been more than 30 years since then."
1000580,彼れ,rarely-used kanji form,アレ,f,search-only kana form,pronoun,,word usually written using kana alone,,then,あれ,そう言えば、あれから３０年以上も経つのね。,"Now that you mention it, it's been more than 30 years since then."
1000580,彼,rarely-used kanji form,アレ,f,search-only kana form,pronoun,,word usually written using kana alone,,that time,あれ,そう言えば、あれから３０年以上も経つのね。,"Now that you mention it, it's been more than 30 years since then."
1000580,彼,rarely-used kanji form,アレ,f,search-only kana form,pronoun,,word usually written using kana alone,,then,あれ,そう言えば、あれから３０年以上も経つのね。,"Now that you mention it, it's been more than 30 years since then."
1000030,,,ゞ,f,,unclassified,,,,voiced repetition mark in hiragana,,,
1000260,灰汁どい,rarely-used kanji form,あくどい,f,,adjective (keiyoushi),,word usually written using kana alone,,loud,あくどい,王女があくどい化粧をしていた。,The princess was wearing too much makeup.
1000260,灰汁どい,rarely-used kanji form,あくどい,f,,adjective (keiyoushi),,word usually written using kana alone,,garish,あくどい,王女があくどい化粧をしていた。,The princess was wearing too much makeup.
1000260,灰汁どい,rarely-used kanji form,あくどい,f,,adjective (keiyoushi),,word usually written using kana alone,,showy,あくどい,王女があくどい化粧をしていた。,The princess was wearing too much makeup.
1000260,灰汁どい,rarely-used kanji form,あくどい,f,,adjective (keiyoushi),,word usually written using kana alone,,gaudy,あくどい,王女があくどい化粧をしていた。,The princess was wearing too much makeup.
1000260,悪どい,ateji (phonetic) reading,あくどい,f,,adjective (keiyoushi),,word usually written using kana alone,,loud,あくどい,王女があくどい化粧をしていた。,The princess was wearing too much makeup.
1000260,悪どい,ateji (phonetic) reading,あくどい,f,,adjective (keiyoushi),,word usually written using kana alone,,garish,あくどい,王女があくどい化粧をしていた。,The princess was wearing too much makeup.
1000260,悪どい,ateji (phonetic) reading,あくどい,f,,adjective (keiyoushi),,word usually written using kana alone,,showy,あくどい,王女があくどい化粧をしていた。,The princess was wearing too much makeup.
1000260,悪どい,ateji (phonetic) reading,あくどい,f,,adjective (keiyoushi),,word usually written using kana alone,,gaudy,あくどい,王女があくどい化粧をしていた。,The princess was wearing too much makeup.
1000960,,,うじうじ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,wishy-washily,ウジウジ,おまえもいい加減ウジウジしてないで、決断しなさい！,Quit sitting on the fence and make a decision!
1000960,,,うじうじ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,irresolutely,ウジウジ,おまえもいい加減ウジウジしてないで、決断しなさい！,Quit sitting on the fence and make a decision!
1000960,,,うじうじ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,hesitantly,ウジウジ,おまえもいい加減ウジウジしてないで、決断しなさい！,Quit sitting on the fence and make a decision!
1000960,,,うじうじ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,indecisively,ウジウジ,おまえもいい加減ウジウジしてないで、決断しなさい！,Quit sitting on the fence and make a decision!
1000960,,,ウジウジ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,wishy-washily,ウジウジ,おまえもいい加減ウジウジしてないで、決断しなさい！,Quit sitting on the fence and make a decision!
1000960,,,ウジウジ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,irresolutely,ウジウジ,おまえもいい加減ウジウジしてないで、決断しなさい！,Quit sitting on the fence and make a decision!
1000960,,,ウジウジ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,hesitantly,ウジウジ,おまえもいい加減ウジウジしてないで、決断しなさい！,Quit sitting on the fence and make a decision!
1000960,,,ウジウジ,f,,"adverb (fukushi), adverb taking the 'to' particle, noun or participle which takes the aux. verb suru",,onomatopoeic or mimetic word,,indecisively,ウジウジ,おまえもいい加減ウジウジしてないで、決断しなさい！,Quit sitting on the fence and make a decision!
1000460,溢れる,,あぶれる,f,,"Ichidan verb, intransitive verb",,word usually written using kana alone,,"to miss out (at fishing, hunting, etc.)",あぶれた,今日は仕事にあぶれた。,I found no job today.
1000460,溢れる,,あぶれる,f,,"Ichidan verb, intransitive verb",,word usually written using kana alone,,to fail (in getting a job),あぶれた,今日は仕事にあぶれた。,I found no job today.
1000990,,,うぞうぞ,f,,adverb (fukushi),,onomatopoeic or mimetic word,,stimulated,,,
1000990,,,うぞうぞ,f,,adverb (fukushi),,onomatopoeic or mimetic word,,irrepressibly aroused (esp. sexually),,,
